2024-11-04 15:50:04.800898 {'date': '2024-11-04', 'services': {'clean': 19, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 9441}, 'remaining': {'clean': 72717, 'company': 50, 'company_similar': 2181, 'merging': 1090765, 'suggestions': 192453}}
2024-11-04 16:00:04.919614 {'date': '2024-11-04', 'services': {'clean': 19, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 9546}, 'remaining': {'clean': 72717, 'company': 50, 'company_similar': 2181, 'merging': 1090765, 'suggestions': 192348}}
2024-11-04 16:10:05.056336 {'date': '2024-11-04', 'services': {'clean': 23, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 9598}, 'remaining': {'clean': 72717, 'company': 50, 'company_similar': 2181, 'merging': 1090765, 'suggestions': 192296}}
2024-11-04 16:20:06.976476 {'date': '2024-11-04', 'services': {'clean': 23, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 9616}, 'remaining': {'clean': 72717, 'company': 50, 'company_similar': 2181, 'merging': 1090765, 'suggestions': 192278}}
2024-11-04 16:30:05.275742 {'date': '2024-11-04', 'services': {'clean': 23, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 9650}, 'remaining': {'clean': 72717, 'company': 50, 'company_similar': 2181, 'merging': 1090765, 'suggestions': 192244}}
2024-11-04 16:40:05.105550 {'date': '2024-11-04', 'services': {'clean': 24, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 9677}, 'remaining': {'clean': 72717, 'company': 50, 'company_similar': 2181, 'merging': 1090765, 'suggestions': 192217}}
2024-11-04 16:50:06.633698 {'date': '2024-11-04', 'services': {'clean': 24, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 9763}, 'remaining': {'clean': 72717, 'company': 50, 'company_similar': 2181, 'merging': 1090765, 'suggestions': 192131}}
2024-11-04 17:00:04.873632 {'date': '2024-11-04', 'services': {'clean': 25, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 9860}, 'remaining': {'clean': 72717, 'company': 50, 'company_similar': 2181, 'merging': 1090765, 'suggestions': 192034}}
2024-11-04 17:10:05.180014 {'date': '2024-11-04', 'services': {'clean': 28, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 9913}, 'remaining': {'clean': 72717, 'company': 50, 'company_similar': 2181, 'merging': 1090765, 'suggestions': 191981}}
2024-11-04 17:20:05.753146 {'date': '2024-11-04', 'services': {'clean': 28, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 9990}, 'remaining': {'clean': 72717, 'company': 50, 'company_similar': 2181, 'merging': 1090765, 'suggestions': 191904}}
2024-11-04 17:30:05.011788 {'date': '2024-11-04', 'services': {'clean': 29, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 10018}, 'remaining': {'clean': 72717, 'company': 50, 'company_similar': 2181, 'merging': 1090765, 'suggestions': 191876}}
2024-11-04 17:40:04.757864 {'date': '2024-11-04', 'services': {'clean': 29, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 10088}, 'remaining': {'clean': 72717, 'company': 50, 'company_similar': 2181, 'merging': 1090765, 'suggestions': 191806}}
2024-11-04 17:50:04.971181 {'date': '2024-11-04', 'services': {'clean': 29, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 10110}, 'remaining': {'clean': 72717, 'company': 50, 'company_similar': 2181, 'merging': 1090765, 'suggestions': 191784}}
2024-11-04 18:00:05.050033 {'date': '2024-11-04', 'services': {'clean': 29, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 10307}, 'remaining': {'clean': 72717, 'company': 50, 'company_similar': 2181, 'merging': 1090765, 'suggestions': 191587}}
2024-11-04 18:10:05.143769 {'date': '2024-11-04', 'services': {'clean': 29, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 10424}, 'remaining': {'clean': 72717, 'company': 50, 'company_similar': 2181, 'merging': 1090765, 'suggestions': 191470}}
2024-11-04 18:20:04.744237 {'date': '2024-11-04', 'services': {'clean': 30, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 10504}, 'remaining': {'clean': 72717, 'company': 50, 'company_similar': 2181, 'merging': 1090765, 'suggestions': 191390}}
2024-11-04 18:30:05.052569 {'date': '2024-11-04', 'services': {'clean': 30, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 10517}, 'remaining': {'clean': 72717, 'company': 50, 'company_similar': 2181, 'merging': 1090765, 'suggestions': 191377}}
2024-11-04 18:40:06.788826 {'date': '2024-11-04', 'services': {'clean': 30, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 10586}, 'remaining': {'clean': 72717, 'company': 50, 'company_similar': 2181, 'merging': 1090765, 'suggestions': 191308}}
2024-11-04 18:50:05.183890 {'date': '2024-11-04', 'services': {'clean': 30, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 10618}, 'remaining': {'clean': 72717, 'company': 50, 'company_similar': 2181, 'merging': 1090765, 'suggestions': 191276}}
2024-11-04 19:00:05.058330 {'date': '2024-11-04', 'services': {'clean': 30, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 10640}, 'remaining': {'clean': 72717, 'company': 50, 'company_similar': 2181, 'merging': 1090765, 'suggestions': 191254}}
2024-11-04 19:10:05.287209 {'date': '2024-11-04', 'services': {'clean': 30, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 10697}, 'remaining': {'clean': 72717, 'company': 50, 'company_similar': 2181, 'merging': 1090765, 'suggestions': 191197}}
2024-11-04 19:21:35.838204 {'date': '2024-11-04', 'services': {'clean': 30, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 10721}, 'remaining': {'clean': 72717, 'company': 50, 'company_similar': 2181, 'merging': 1090765, 'suggestions': 191173}}
2024-11-04 19:32:05.243348 {'date': '2024-11-04', 'services': {'clean': 45, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 10790}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 191104}}
2024-11-04 19:42:05.085464 {'date': '2024-11-04', 'services': {'clean': 45, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 10802}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 191092}}
2024-11-04 19:52:05.149950 {'date': '2024-11-04', 'services': {'clean': 45, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 10820}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 191074}}
2024-11-04 20:02:05.123250 {'date': '2024-11-04', 'services': {'clean': 45, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 10856}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 191038}}
2024-11-04 20:12:04.779490 {'date': '2024-11-04', 'services': {'clean': 45, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 10911}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 190983}}
2024-11-04 20:22:05.249355 {'date': '2024-11-04', 'services': {'clean': 45, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 10972}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 190922}}
2024-11-04 20:32:05.206982 {'date': '2024-11-04', 'services': {'clean': 45, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 11011}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 190883}}
2024-11-04 20:42:05.091151 {'date': '2024-11-04', 'services': {'clean': 45, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 11028}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 190866}}
2024-11-04 20:52:04.772296 {'date': '2024-11-04', 'services': {'clean': 45, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 11046}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 190848}}
2024-11-04 21:02:04.673098 {'date': '2024-11-04', 'services': {'clean': 45, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 11117}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 190777}}
2024-11-04 21:12:04.778925 {'date': '2024-11-04', 'services': {'clean': 45, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 11123}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 190771}}
2024-11-04 21:22:04.113316 {'date': '2024-11-04', 'services': {'clean': 45, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 11126}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 190768}}
2024-11-04 21:32:04.808383 {'date': '2024-11-04', 'services': {'clean': 45, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 11164}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 190730}}
2024-11-04 21:42:04.762056 {'date': '2024-11-04', 'services': {'clean': 45, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 11175}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 190719}}
2024-11-04 21:52:04.596362 {'date': '2024-11-04', 'services': {'clean': 45, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 11204}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 190690}}
2024-11-04 22:02:04.709173 {'date': '2024-11-04', 'services': {'clean': 45, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 11212}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 190682}}
2024-11-04 22:12:04.314508 {'date': '2024-11-04', 'services': {'clean': 45, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 11217}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 190677}}
2024-11-04 22:22:04.945375 {'date': '2024-11-04', 'services': {'clean': 45, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 11256}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 190638}}
2024-11-04 22:32:04.920970 {'date': '2024-11-04', 'services': {'clean': 45, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 11258}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 190636}}
2024-11-04 22:42:04.839337 {'date': '2024-11-04', 'services': {'clean': 45, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 11258}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 190636}}
2024-11-04 22:52:05.067245 {'date': '2024-11-04', 'services': {'clean': 45, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 11264}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 190630}}
2024-11-04 23:02:04.923973 {'date': '2024-11-04', 'services': {'clean': 45, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 13529}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 188365}}
2024-11-04 23:12:04.813844 {'date': '2024-11-04', 'services': {'clean': 45, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 32693}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 169201}}
2024-11-04 23:22:04.996053 {'date': '2024-11-04', 'services': {'clean': 45, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 41275}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 160619}}
2024-11-04 23:32:04.905651 {'date': '2024-11-04', 'services': {'clean': 45, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 41883}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 160011}}
2024-11-04 23:42:04.816470 {'date': '2024-11-04', 'services': {'clean': 45, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 46137}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 155757}}
2024-11-04 23:52:04.972468 {'date': '2024-11-04', 'services': {'clean': 45, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 50760}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 151134}}
2024-11-05 00:02:04.958551 {'date': '2024-11-05', 'services': {'clean': 0, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 3}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 150811}}
2024-11-05 00:12:05.084402 {'date': '2024-11-05', 'services': {'clean': 0, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 126}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 199888}}
2024-11-05 00:22:05.072227 {'date': '2024-11-05', 'services': {'clean': 0, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 203}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 199811}}
2024-11-05 00:32:05.245375 {'date': '2024-11-05', 'services': {'clean': 0, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 250}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 199764}}
2024-11-05 00:42:04.981394 {'date': '2024-11-05', 'services': {'clean': 1, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 308}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 199706}}
2024-11-05 00:52:05.035544 {'date': '2024-11-05', 'services': {'clean': 1, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 343}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 199671}}
2024-11-05 01:02:04.106931 {'date': '2024-11-05', 'services': {'clean': 1, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 3031}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 196983}}
2024-11-05 01:12:04.992802 {'date': '2024-11-05', 'services': {'clean': 1, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 3044}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 196970}}
2024-11-05 01:22:04.679875 {'date': '2024-11-05', 'services': {'clean': 2, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 3053}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 196961}}
2024-11-05 01:32:05.133690 {'date': '2024-11-05', 'services': {'clean': 2, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 3066}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 196948}}
2024-11-05 01:42:04.804338 {'date': '2024-11-05', 'services': {'clean': 2, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 3076}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 196938}}
2024-11-05 01:52:05.047552 {'date': '2024-11-05', 'services': {'clean': 2, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 3087}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 196927}}
2024-11-05 02:02:05.263394 {'date': '2024-11-05', 'services': {'clean': 2, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 3097}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 196917}}
2024-11-05 02:12:05.166416 {'date': '2024-11-05', 'services': {'clean': 2, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 3139}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 196875}}
2024-11-05 02:22:05.120409 {'date': '2024-11-05', 'services': {'clean': 2, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 3158}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 196856}}
2024-11-05 02:32:05.312166 {'date': '2024-11-05', 'services': {'clean': 2, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 3201}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 196813}}
2024-11-05 02:42:05.062234 {'date': '2024-11-05', 'services': {'clean': 2, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 3207}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 196807}}
2024-11-05 02:52:04.652210 {'date': '2024-11-05', 'services': {'clean': 2, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 3237}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 196777}}
2024-11-05 03:02:05.026463 {'date': '2024-11-05', 'services': {'clean': 2, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 3251}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 196763}}
2024-11-05 03:12:05.278048 {'date': '2024-11-05', 'services': {'clean': 2, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 3261}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 196753}}
2024-11-05 03:22:05.001585 {'date': '2024-11-05', 'services': {'clean': 2, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 3449}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 196565}}
2024-11-05 03:32:05.083142 {'date': '2024-11-05', 'services': {'clean': 2, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 3454}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 196560}}
2024-11-05 03:42:04.931471 {'date': '2024-11-05', 'services': {'clean': 2, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 3470}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 196544}}
2024-11-05 03:52:05.292748 {'date': '2024-11-05', 'services': {'clean': 2, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 3488}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 196526}}
2024-11-05 04:02:05.048406 {'date': '2024-11-05', 'services': {'clean': 2, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 3516}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 196498}}
2024-11-05 04:12:05.011495 {'date': '2024-11-05', 'services': {'clean': 2, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 3525}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 196489}}
2024-11-05 04:22:05.092624 {'date': '2024-11-05', 'services': {'clean': 2, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 3531}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 196483}}
2024-11-05 04:32:05.196450 {'date': '2024-11-05', 'services': {'clean': 2, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 3546}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 196468}}
2024-11-05 04:42:05.211505 {'date': '2024-11-05', 'services': {'clean': 2, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 3588}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 196426}}
2024-11-05 04:52:04.942497 {'date': '2024-11-05', 'services': {'clean': 2, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 3635}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 196379}}
2024-11-05 05:02:05.001506 {'date': '2024-11-05', 'services': {'clean': 2, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 3689}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 196325}}
2024-11-05 05:12:05.257199 {'date': '2024-11-05', 'services': {'clean': 2, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 3723}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 196291}}
2024-11-05 05:22:03.801009 {'date': '2024-11-05', 'services': {'clean': 2, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 3831}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 196183}}
2024-11-05 05:32:04.903257 {'date': '2024-11-05', 'services': {'clean': 2, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 3851}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 196163}}
2024-11-05 05:42:04.852500 {'date': '2024-11-05', 'services': {'clean': 2, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 3874}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 196140}}
2024-11-05 05:52:04.959595 {'date': '2024-11-05', 'services': {'clean': 2, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 3899}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 196115}}
2024-11-05 06:02:04.874750 {'date': '2024-11-05', 'services': {'clean': 4, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 3935}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 196079}}
2024-11-05 06:12:05.496508 {'date': '2024-11-05', 'services': {'clean': 5, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 3974}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 196040}}
2024-11-05 06:22:05.026979 {'date': '2024-11-05', 'services': {'clean': 5, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 4067}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 195947}}
2024-11-05 06:32:05.008613 {'date': '2024-11-05', 'services': {'clean': 10, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 4092}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 195922}}
2024-11-05 06:42:04.820835 {'date': '2024-11-05', 'services': {'clean': 35, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 4132}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 195882}}
2024-11-05 06:52:04.911555 {'date': '2024-11-05', 'services': {'clean': 60, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 4177}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 195837}}
2024-11-05 07:02:04.988499 {'date': '2024-11-05', 'services': {'clean': 89, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 4337}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 195677}}
2024-11-05 07:12:05.467006 {'date': '2024-11-05', 'services': {'clean': 89, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 4417}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 195597}}
2024-11-05 07:22:04.795636 {'date': '2024-11-05', 'services': {'clean': 90, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 4524}, 'remaining': {'clean': 72636, 'company': 50, 'company_similar': 2179, 'merging': 1089550, 'suggestions': 195490}}
2024-11-05 07:32:05.218112 {'date': '2024-11-05', 'services': {'clean': 90, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 4666}, 'remaining': {'clean': 72546, 'company': 50, 'company_similar': 2176, 'merging': 1088200, 'suggestions': 195348}}
2024-11-05 07:42:05.036837 {'date': '2024-11-05', 'services': {'clean': 90, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 4805}, 'remaining': {'clean': 72546, 'company': 50, 'company_similar': 2176, 'merging': 1088200, 'suggestions': 195209}}
2024-11-05 07:52:05.283495 {'date': '2024-11-05', 'services': {'clean': 90, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 4931}, 'remaining': {'clean': 72546, 'company': 50, 'company_similar': 2176, 'merging': 1088200, 'suggestions': 195083}}
2024-11-05 08:02:34.056033 {'date': '2024-11-05', 'services': {'clean': 90, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 5141}, 'remaining': {'clean': 72546, 'company': 50, 'company_similar': 2176, 'merging': 1088200, 'suggestions': 194873}}
2024-11-05 08:12:04.188329 {'date': '2024-11-05', 'services': {'clean': 90, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 5335}, 'remaining': {'clean': 72546, 'company': 50, 'company_similar': 2176, 'merging': 1088200, 'suggestions': 194679}}
2024-11-05 08:22:03.994519 {'date': '2024-11-05', 'services': {'clean': 90, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 5596}, 'remaining': {'clean': 72546, 'company': 50, 'company_similar': 2176, 'merging': 1088200, 'suggestions': 194418}}
2024-11-05 08:32:05.345615 {'date': '2024-11-05', 'services': {'clean': 91, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 5769}, 'remaining': {'clean': 72546, 'company': 50, 'company_similar': 2176, 'merging': 1088200, 'suggestions': 194245}}
2024-11-05 08:42:04.823033 {'date': '2024-11-05', 'services': {'clean': 91, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 6110}, 'remaining': {'clean': 72546, 'company': 50, 'company_similar': 2176, 'merging': 1088200, 'suggestions': 193904}}
2024-11-05 08:52:04.879633 {'date': '2024-11-05', 'services': {'clean': 91, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 6493}, 'remaining': {'clean': 72546, 'company': 50, 'company_similar': 2176, 'merging': 1088200, 'suggestions': 193521}}
2024-11-05 09:02:05.068951 {'date': '2024-11-05', 'services': {'clean': 94, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 6941}, 'remaining': {'clean': 72546, 'company': 50, 'company_similar': 2176, 'merging': 1088200, 'suggestions': 193073}}
2024-11-05 09:12:04.797314 {'date': '2024-11-05', 'services': {'clean': 95, 'company': 0, 'company_similar': 0, 'merging': 0, 'suggestions': 7390}, 'remaining': {'clean': 72546, 'company': 50, 'company_similar': 2176, 'merging': 1088200, 'suggestions': 192624}}
